lead_time_days,temp_forecast,precip_forecast,mslp,pressure_tendency_24h,rh_850,wind_shear_850_200,cape_j_kg,ensemble_spread,instability_index,lead_decay_factor,baroclinic_gradient,actual_precip,actual_temp,rain_error,temp_error,bust_occurred
6.0,35.34680395178744,6.889640177631119,1001.6517794321416,-6.328024052946495,81.59668222527868,13.596919649241318,1474.5593055648837,1.6034292326100505,2.406382941570109,2.449489742783178,8.60416345863799,0.25902662169794155,33.10364550567456,-6.630613555933177,-2.2431584461128864,0
8.0,21.641030585345955,8.137199278795908,1018.7350508257505,1.047873541740402,50.481970704338885,18.960871313347297,118.13523282411661,2.7211764910585186,0.11927398725154617,2.8284271247461903,1.986859537760122,14.532887596411289,22.199823431331843,6.395688317615381,0.558792845985888,0
7.0,21.85704434426674,18.707081985523153,1007.6279299591847,-2.9711037656120407,82.32715316770405,14.163694331753009,4500.0,2.608538115156712,7.409443785093365,2.6457513110645907,4.208180556404928,0.0,22.932335401202508,-18.707081985523153,1.075291056935768,0
1.0,33.468273908322274,9.299983708790888,1000.2718112371742,-1.5124726686942516,73.30218460199745,11.114035264543475,1020.2707656576379,2.6171534085206893,1.4957615201651493,1.0,1.680967457652609,10.725115098710043,33.40315541183125,1.4251313899191551,-0.0651184964910243,0
4.0,28.42446260521042,11.843051605075985,1004.1730204691942,3.8487673699101954,76.71162131060849,10.314903773389325,2175.191516885491,1.0524941506706331,3.337249358427357,2.0,3.9699665066784386,9.326726959893321,26.905856200552776,-2.5163246451826637,-1.5186064046576426,0
1.0,26.049705795004666,0.0,1005.470261139406,4.463872827539052,87.69991302100121,4.8939872737433765,1638.4405616975966,0.9018142830599936,2.8738218950191916,1.0,2.184613680958498,0.0,25.85207774030752,0.0,-0.1976280546971445,0
2.0,34.785375261090486,1.5685817001449944,1020.2680715965812,-2.1113816182598715,71.45404127062743,19.094792138398496,1351.0699045203255,2.204294167164281,1.9307880943419602,1.4142135623730951,4.031639312550769,2.9957095370436475,34.05134437599266,1.427127836898653,-0.7340308850978232,0
10.0,25.052800808440452,0.0,1002.1347607925478,1.1178025657691513,63.154166048093664,14.132261852849014,30.109025357654915,3.9898429284333674,0.03803020773967202,3.1622776601683795,1.5797078559236128,6.824804849428925,28.01987581796144,6.824804849428925,2.9670750095209897,0
2.0,27.698691847047595,4.456940736738094,1006.3608050521174,-2.046368573183405,45.74241546210344,11.284962094093817,469.5403680277413,0.6035698232620489,0.42955821181107784,1.4142135623730951,2.3093191778919575,2.3979584692931284,26.898714060936012,-2.0589822674449656,-0.7999777861115831,0
4.0,38.094981675462535,3.2996606713399528,1004.0419439657423,-1.3032443409160888,59.66270628238415,8.65242870083633,202.92683277792057,1.8579984921953887,0.24214328041687116,2.0,1.1276228739544893,1.3738582417904084,36.61544118983796,-1.9258024295495444,-1.4795404856245753,0
6.0,39.00442524776923,66.37931193906591,1009.7459216706992,-2.1961711617159474,68.83134080892832,9.443162988076867,1845.4771383863833,2.4791916257970117,2.5405333173471782,2.449489742783178,2.0738802229797813,68.3566885433003,38.95652929616104,1.9773766042343794,-0.047895951608190046,0
7.0,39.22058836675713,7.336549541930141,1004.1296412246222,-5.3281623051101565,69.99714812328551,9.952979298721353,1026.2963405811201,1.4851227368292008,1.4367563394008507,2.6457513110645907,5.3031089122988835,2.5730617672139076,34.63187781307175,-4.763487774716234,-4.588710553685374,1
5.0,27.166182449929575,14.52632048399332,1000.7351883362315,-0.23384537354561363,69.38977337606583,6.910596806922187,101.92571782350488,1.3694219959584943,0.14145204921931676,2.23606797749979,0.16160110917378437,5.674057737553365,25.31855682763342,-8.852262746439955,-1.8476256222961567,0
1.0,36.99956888239905,0.8778516421882099,1005.9258798111209,0.3068630834492666,82.27117747569879,16.36839790598963,401.092906085137,0.7643874692594044,0.6599677132154818,1.0,0.5022857052556496,0.6965743948274108,37.02043336089384,-0.1812772473607991,0.020864478494786454,0
3.0,22.831806619503592,17.373063129500913,1005.3533338616727,-2.378804886871187,80.57656460390818,6.315882283167633,64.6443588106476,1.2961679582987915,0.10417640707968735,1.7320508075688772,1.5024251640102315,20.91039633530586,22.99436742121526,3.5373332058049485,0.16256080171166687,0
5.0,23.105131314306604,7.456791934715067,1003.7426559230679,2.545816792023905,63.88241165378125,17.540037949617485,1212.3546120037329,1.1624096904220482,1.5489627278876543,2.23606797749979,4.465372314487274,4.5740470647062725,23.758369123717777,-2.8827448700087945,0.6532378094111735,0
1.0,13.722036957941652,10.32796598644445,1004.0365430260658,-1.7210246078666147,49.74928206579294,15.063019872071608,487.6481973940966,0.3394877084261738,0.48520295442068767,1.0,2.5923827868619065,10.52018256938193,13.851920412550738,0.19221658293747979,0.1298834546090859,0
3.0,39.87364331234045,0.18500473740551548,1013.5158268883455,-2.2841931096052415,71.9004428619963,10.352940241325616,240.35212116465385,0.1593477779995281,0.3456284790911761,1.7320508075688772,2.3648114763390797,0.0,39.84138038476698,-0.18500473740551548,-0.032262927573469824,0
1.0,23.38413098100549,5.54583762192652,1005.2414288215288,0.974208730702697,98.0,4.1116730103268395,656.2524923613948,1.6512193408791946,1.2862548850283337,1.0,0.40056277444550475,4.424757117045275,23.2590722398063,-1.1210805048812444,-0.12505874119919014,0
1.0,28.17753823164411,8.06267565127306,1000.7622978563686,-4.819509571923081,70.78236995502279,11.83875902918525,38.658496466259855,0.2446816749656924,0.054726799975594924,1.0,5.705701246084911,7.966129247299288,28.260574847632068,-0.09654640397377268,0.08303661598795742,0
4.0,23.082891777466156,6.672709349678117,1004.4583621991007,2.0387012887678564,59.67336885728204,8.54718505176569,267.71024831024397,1.8776926691539804,0.31950344788583507,2.0,1.7425157180372066,4.046487678155602,24.72321461545622,-2.626221671522515,1.640322837990066,0
1.0,33.51857411414591,25.608626974455916,1007.2988461270596,-1.6260736407042158,74.64505074440889,16.527444235713084,173.4666349074576,1.0572867195220548,0.25896851530258047,1.0,2.687484141990188,26.297144365109716,33.630701587119106,0.6885173906538,0.11212747297319225,0
5.0,26.558381205337287,23.425510715921128,999.6505169989675,2.270001013903451,75.72325265770291,10.928386851243236,2401.647949037895,2.1093643879720476,3.6372118887970104,2.23606797749979,2.4807449232651284,0.0,25.181239409188674,-23.425510715921128,-1.3771417961486137,0
6.0,20.51869021218583,38.478918459886216,1015.9428787800352,3.106765472321636,75.52371080730397,15.974668722485863,426.0430587402056,2.711892361831528,0.6435270551950901,2.449489742783178,4.962954921879546,47.46910818346064,21.771153092338047,8.990189723574424,1.2524628801522155,0
8.0,31.870806667209393,9.210787028441143,1011.7716871262845,1.2924296385999954,89.71184351082262,4.607404505217345,790.3868435913938,5.514616639409793,1.418141216505683,2.8284271247461903,0.5954746139562044,0.0,38.98288172782307,-9.210787028441143,7.112075060613677,1
2.0,19.680754838733513,38.86986416674972,1014.8659500899033,-2.773525219639271,71.94967322516247,9.977899890603553,629.1436145191574,0.9937196533349517,0.905333549527019,1.4142135623730951,2.7673956985624875,36.17930421934479,19.108263691135562,-2.690559947404928,-0.5724911475979511,0
2.0,23.556862785449304,17.4396871189842,1009.1567046901822,-4.002328778156333,88.85742023738626,4.821742476173615,968.8264071355154,1.0268436937978809,1.7217483039183514,1.4142135623730951,1.9298198673248435,13.937205596984686,23.449014898272267,-3.5024815219995133,-0.1078478871770372,0
1.0,15.305220754930474,0.0,995.4846640242845,-4.515403457338661,69.14421404727518,6.0625736425867505,294.54937660237636,0.9990084606605701,0.4073277028657236,1.0,2.737496598610645,0.15373318801695227,15.408085788278418,0.15373318801695227,0.10286503334794439,0
6.0,19.744272270715555,2.691562187246241,1015.4443354415118,2.5881499647636703,92.22496881515971,12.645115140299357,115.84768478044374,1.8105850550878917,0.21368098232369753,2.449489742783178,3.2727454304798336,0.0,22.112227174482374,-2.691562187246241,2.367954903766819,0
7.0,30.160439603183107,0.0,1002.2503740215956,-0.8774403141605133,86.72123352331288,4.935056513300457,76.46461893219326,2.676371516349456,0.13262212149379726,2.6457513110645907,0.433021753743024,0.0,28.53685215623099,0.0,-1.6235874469521185,0
1.0,16.230515752330987,0.0,1002.6979729079884,-2.1778210246863763,81.59238940795221,5.011708721316867,193.4312696226721,1.2504980056970152,0.3156503894945532,1.0,1.091460462288795,1.7808241970173242,15.965960174702303,1.7808241970173242,-0.2645555776286841,0
9.0,19.372552789958846,0.0,1007.859788291755,-0.8698300243088969,79.2053432437322,11.571938712025165,593.4444966247987,2.090093793031534,0.9400795010254213,3.0,1.0065619731181914,8.570424584214223,21.165544493771236,8.570424584214223,1.7929917038123904,0
1.0,28.984602045136747,0.0,1014.5802641566859,2.5257393850716703,98.0,5.056742528169024,242.30100253057364,2.4979241046010934,0.4749099649599243,1.0,1.2772013763563392,0.3051504137549927,28.939552631342302,0.3051504137549927,-0.045049413794444604,0
5.0,25.466555175395158,11.268667021053954,1012.7930792367382,1.6804713990067404,84.37911659599578,19.599785644434878,512.2483860733437,3.8378108029173257,0.8644613258918665,2.23606797749979,3.2936879202135705,13.550794143315953,30.334351448112734,2.2821271222619988,4.867796272717577,1
7.0,41.94823813373551,2.6517786031925965,1011.9845461609681,0.727817235984793,49.71229391675878,2.77076845658568,26.766403528146608,3.940829768367217,0.026612386385715867,2.6457513110645907,0.20166130396260404,22.976058564496103,36.41096656855011,20.324279961303507,-5.537271565185399,1
8.0,40.92032754915844,0.4976257913654525,1005.28495120919,1.2860809607939339,69.42620992642978,20.59349047915897,888.8898830317183,4.1932623863068015,1.234245112416794,2.8284271247461903,2.64848960215375,0.0,47.59745149522291,-0.4976257913654525,6.677123946064469,1
7.0,23.3585039921175,13.211750791117122,1005.1981586064934,0.0044825953914565675,60.235098171909286,15.19051839411742,1894.5537238512745,0.9761646110832717,2.282372590962757,2.6457513110645907,0.006809294774730697,20.968712087645912,22.319979337561186,7.7569612965287895,-1.0385246545563156,0
8.0,32.62139451962263,17.44031568007206,1008.9026901738904,0.3459165604299902,98.0,3.791318029876395,43.88364145478531,1.4234760583871726,0.08601193725137922,2.8284271247461903,0.13114796923910493,31.02326894196152,35.34757566453273,13.582953261889458,2.7261811449100932,0
3.0,33.87033661971643,40.41120028856153,1006.2846103729406,0.1188706472229315,87.52587607271823,7.218367867524944,221.35625271202406,0.7143759234004935,0.3874879988558783,1.7320508075688772,0.08580520603059019,47.842169988820544,33.19124357282485,7.430969700259013,-0.6790930468915803,0
8.0,25.116387422841377,8.327122871859583,1011.8912484903115,-0.5001714877571504,98.0,25.579262576788754,344.15013074702654,9.44103471603599,0.6745342562641721,2.8284271247461903,1.279401781876323,8.305018641715954,31.631224398092915,-0.022104230143629167,6.514836975251537,1
1.0,19.278980012761675,3.428258721636041,1011.5656471547237,1.6094468747275883,51.32009849177392,11.742705619967602,304.7501940892746,0.7842665033040304,0.31279619952097587,1.0,1.8899260860902944,4.548917114868897,19.349812875319294,1.1206583932328558,0.07083286255761934,0
8.0,28.920060079497624,0.3706855499431736,1010.2523772664499,0.5115898973611053,84.83014421389933,9.87717982572488,37.10094985144702,4.907505106847073,0.06294557852741794,2.8284271247461903,0.5053065413259771,0.0,34.49522350187912,-0.3706855499431736,5.575163422381493,1
5.0,27.876503113708278,0.0,993.1072129502684,-2.966002087099482,40.43847830535142,27.729728896822586,101.42709905668161,5.428883842009581,0.08203115089556696,2.23606797749979,8.22464337826786,16.8794170988074,33.663496239231264,16.8794170988074,5.7869931255229865,1
8.0,26.167530769690977,0.0,1007.703936000225,0.9808482794634299,36.341617985516315,16.106798419510355,2192.1118956402934,3.408143799179028,1.5932978618573108,2.8284271247461903,1.5798325517441023,6.354117088467681,17.650528587111808,6.354117088467681,-8.51700218257917,1
4.0,31.875059643069154,2.315116927075856,1006.4013036559702,0.19229178586205242,57.85478961546631,9.202202639516205,1118.323156112904,4.369879770582249,1.2940070183803267,2.0,0.17695079794170637,6.769897277875514,38.29647416076571,4.454780350799658,6.421414517696558,1
6.0,24.120257554463606,53.623502219976345,1007.9241408096774,1.2119577129622774,92.22275247492269,13.681967658379401,2862.5136560025335,2.5165277312640084,5.279777767072153,2.449489742783178,1.6581966232073344,0.0,24.60275253615142,-53.623502219976345,0.4824949816878146,1
5.0,21.51201594073557,0.0,1002.8512144879948,-0.7917793581220799,47.132929262829585,7.386162784658696,522.5796241798203,2.1731480254963094,0.4926141692132708,2.23606797749979,0.5848211228622257,0.0,23.486328591664048,0.0,1.9743126509284785,0
7.0,29.70903930727391,0.0,999.7136774928042,1.7728728785480419,64.69738675718162,11.386993895790482,1901.01475709572,1.3145487005716492,2.459813739418629,2.6457513110645907,2.0187692646039053,0.0,31.938999080073913,0.0,2.2299597728000045,0
1.0,31.508805601697695,0.0,1009.5472616398628,-0.6719439424252395,86.39917162770595,20.53750877272771,1526.1788696147955,0.8250610581862663,2.6372118018085398,1.0,1.3800054612339598,0.017976634170661518,31.76723788086196,0.017976634170661518,0.25843227916426414,0
1.0,21.351807864649654,11.152768170274964,1005.0403427524736,1.5268631224815254,80.23543690086746,9.643987256959264,1871.0730872149184,1.1302606300847577,3.002527332522877,1.0,1.4725048496332862,10.921750068212013,21.36779828646763,-0.2310181020629507,0.01599042181797472,0
2.0,35.032588971442024,1.2153547875855981,1010.1608114653918,-1.7781202446614304,98.0,11.154800379124334,35.94717010975488,1.1641043197273326,0.07045645341511957,1.4142135623730951,1.9834576379277977,0.26671508202720307,35.55419532851667,-0.948639705558395,0.5216063570746456,0
2.0,17.491872604455494,3.333516530556584,1003.3099709227338,-1.584311351477067,65.0606958597775,6.213496844932399,951.3321034518045,2.422122691683871,1.2378865728864046,1.4142135623730951,0.9844113583793341,2.877884657701569,18.16566702030024,-0.45563187285501483,0.6737944158447462,0
8.0,25.24226251834832,0.0,1014.7875085227097,1.1857470649883488,57.05066819664798,20.330741101529643,752.5448748792714,1.674427255545959,0.8586637591965057,2.8284271247461903,2.410711659017676,0.0,26.108300329336338,0.0,0.8660378109880185,0
2.0,27.32294451471554,2.230266761257906,1012.5058566341391,-1.4289655024852836,45.29934054057841,9.763458750180291,709.1389494693041,1.74341433585339,0.6424705352519607,1.4142135623730951,1.395164573894572,3.2171572447344574,26.99966820561488,0.9868904834765515,-0.32327630910065963,0
10.0,24.864545867762455,0.0,1008.6325490970023,5.676191545294851,58.3760010778868,7.301372498422986,631.7584000229467,3.3906293170687247,0.7375905808140715,3.1622776601683795,4.14439888445969,0.0,36.482639657203386,0.0,11.61809378944093,1
3.0,25.32710692191725,5.138224629933468,1005.8269137263773,1.0860459629812749,45.13521873465372,7.138923083341394,1430.5682809221978,1.1148204434910816,1.291380245485619,1.7320508075688772,0.7753198594696756,8.942654922856432,25.342315662394977,3.804430292922964,0.015208740477728355,0
2.0,41.16198413500274,0.0,1011.6882488278901,-0.43021423876823783,32.66398496162694,19.484964797334406,3099.4199224624335,1.0250625975774135,2.024788114741597,1.4142135623730951,0.8382709297711133,0.0,41.1983493459467,0.0,0.03636521094396272,0
7.0,23.46925342124716,14.756858552239773,1009.1590129838057,1.7957221749247778,98.0,10.559737385148862,1589.0554545099305,3.3479989762745386,3.1145486908394635,2.6457513110645907,1.8962354583894,10.085985275036874,19.75807080482123,-4.670873277202899,-3.71118261642593,0
6.0,44.86794119606744,6.033177833996273,1008.3122130336184,-1.845905147934247,65.88032238695706,17.127867012958266,1838.9401178015505,0.8276060631134841,2.422999356221499,2.449489742783178,3.1616417892352837,7.645096237067193,43.27070885111077,1.61191840307092,-1.597232344956673,0
4.0,31.841324068251836,11.446856248010633,1012.7357597525778,2.084441493852449,98.0,7.333956863086084,595.3139779831868,1.0815295847863087,1.166815396847046,2.0,1.528720399954058,15.481455624321821,32.24256789484695,4.0345993763111885,0.40124382659511326,0
5.0,29.59835839252795,2.506069848688428,1014.8459488492365,2.006658606657891,49.892808139895294,12.86663289843884,1055.8352730530387,6.9221002786803805,1.0535717341153845,2.23606797749979,2.5818939644359866,11.678839008750533,37.46697930609041,9.172769160062105,7.868620913562459,1
7.0,32.095562297019825,1.7653281203984026,1000.1117384853295,3.0098953617827395,57.28144504332782,19.20757493495107,483.3977115761203,2.177349543054307,0.5537943889943593,2.6457513110645907,5.7812790707803625,1.2545336842506787,32.07022710146202,-0.5107944361477239,-0.025335195557808277,0
2.0,45.44453037013769,0.0,1001.2228874095761,-1.7342666877760167,51.043357788372106,22.300844653874154,402.06087288212854,0.5556386555550199,0.41045073974455365,1.4142135623730951,3.8675611992481818,0.9916148510636624,45.41371588538087,0.9916148510636624,-0.030814484756824356,0
10.0,22.541645474445588,4.904409490427444,1002.7085660098666,-3.9236531115856854,53.46639083013024,10.854966746636222,2030.8306618035763,2.636986327761382,2.171623717476041,3.1622776601683795,4.259112405159836,5.576425845124351,21.63860733910038,0.6720163546969076,-0.9030381353452093,0
10.0,21.71728352691347,4.67096540343962,998.7366647129604,-2.2084329897671355,80.72486739576999,11.048478688294907,2120.4941647700302,4.757312167800147,3.423532205291295,3.1622776601683795,2.4399824821969602,0.0,24.81935106895117,-4.67096540343962,3.1020675420377017,0
6.0,24.093369722282514,3.5756434509695953,1006.6548831093696,-1.2885654447236914,75.19383139275874,16.962349682236493,1031.7569081685224,0.8763263418168299,1.5516350998227584,2.449489742783178,2.185709766184983,0.0,25.575091218631346,-3.5756434509695953,1.4817214963488325,0
2.0,29.208930455269645,12.188832180436151,1010.3006405038448,4.168192482384914,80.75736965751972,9.542956613974027,1637.2667516941315,1.6820704437346259,2.6444271258905907,1.4142135623730951,3.9776880018091934,12.665327905528436,29.343294637792447,0.47649572509228477,0.1343641825228019,0
6.0,17.782487688718273,17.44157836294311,1006.8821993777622,5.646033681557697,89.16088865873493,14.131910334627273,402.170040021712,0.7852844095661816,0.7171567632050967,2.449489742783178,7.978924173405888,8.155920867837668,19.681504471854748,-9.28565749510544,1.8990167831364744,0
1.0,29.14520505557095,12.673496721635061,1004.0623309711291,0.4650544530031505,84.9323907950147,15.067955895628446,511.8645373188789,1.4202462821447477,0.8694775783535282,1.0,0.7007419986917084,13.463877519944344,29.05053506550764,0.7903807983092825,-0.09466999006331278,0
1.0,40.00805636718887,0.0,1013.1955176642103,-0.47370629754792204,46.84718460004424,3.411635476410459,1548.4144448018412,2.87527845724352,1.4507771466601374,1.0,0.16161132101135398,0.0,40.212798863831175,0.0,0.2047424966423037,0
2.0,29.984148039061054,7.6762223326341275,1007.7730602176371,-1.479741925327791,55.57126585395752,17.074360648141457,456.8232232851371,1.348400000001705,0.507724895788803,1.4142135623730951,2.526564729922191,6.361449079106616,30.39668086461142,-1.3147732535275116,0.41253282555036463,0
4.0,27.0975445166607,0.0,1008.8864063205148,1.809132980590428,67.18669058128947,20.33247011592505,36.70943858879041,0.4440102323519223,0.04932771383755817,2.0,3.678414226358929,0.0,26.81098754696396,0.0,-0.2865569696967398,0
8.0,24.981957083556424,10.234470400727293,1013.3482914269487,5.628027897576249,98.0,9.070457022774807,392.2831960224854,0.9116857432056624,0.7688750642040714,2.8284271247461903,5.104878516794303,18.252020360963712,22.97840385918676,8.017549960236419,-2.0035532243696643,0
7.0,34.84032607958517,1.772077926332698,1006.3221693363188,4.50038249532716,78.90320255836475,18.511312995393418,457.0924247080747,4.6125454580120095,0.7213211234927062,2.6457513110645907,8.330798896999072,0.0,43.561077471661186,-1.772077926332698,8.720751392076018,1
7.0,23.63208697395269,0.0,1018.3311773994358,2.686334515296334,66.92039855132221,10.770748352337524,151.18939092130148,2.604679223013526,0.20235308594370305,2.6457513110645907,2.8933833054455413,7.135763492749221,19.6495176861372,7.135763492749221,-3.982569287815487,0
4.0,41.001573483895115,19.770442286730606,1004.5370174787053,2.645247087118798,77.11894499142352,17.082134138823,379.605570064521,1.5866883491414492,0.5854956215248752,2.0,4.518646557249412,4.0206260992112455,40.51197305408267,-15.749816187519361,-0.4896004298124481,0
3.0,41.56683836014332,7.423274161741844,1017.9887151248209,1.8304676815115206,54.143947020604614,8.253311874379909,2452.0637104836933,1.5975746892120042,2.655288152631525,1.7320508075688772,1.5107420651487695,15.39988364434805,41.7872285335199,7.9766094826062055,0.22039017337657896,0
3.0,30.668880191301618,1.2569437614654246,1001.6389564994817,-0.6324138079838975,69.72365919804149,8.823464143119162,1760.12058519369,0.7485102602987497,2.454440956590044,1.7320508075688772,0.5580080558359366,0.0,30.549024677094987,-1.2569437614654246,-0.11985551420663043,0
10.0,28.92515192750181,0.0,1009.8461669658424,-2.562335023114228,82.1839193265813,5.0796649588496985,531.4080124339981,2.967067879381126,0.8734638644674924,3.1622776601683795,1.3015803429746677,15.620353105077708,24.571558189855075,15.620353105077708,-4.353593737646733,0
1.0,35.69928875357014,5.248382664278058,1003.4660730715657,-0.5582794501182359,64.47807767825586,11.703991744404775,1113.7442715011928,0.9502236426952133,1.4362417930313278,1.0,0.653409807525467,5.7021936633424914,35.71569850774771,0.4538109990644337,0.016409754177573177,0
8.0,36.116190264477616,26.802651860819097,1013.157613643396,0.6825508859677889,51.38204142715062,2.0,148.22795440919685,4.6600124815118456,0.15232509788230292,2.8284271247461903,0.1365101771935578,37.50300618621446,38.52010492582356,10.700354325395367,2.4039146613459437,0
5.0,23.7610537481138,6.8873722786847456,1004.3697206567787,-4.570174916411226,63.598267051765546,9.12874644957206,1256.895189239795,2.6412382101290013,1.5987271180270375,2.23606797749979,4.171996804211226,0.36803074356909526,24.176786238631507,-6.51934153511565,0.41573249051770844,0
4.0,25.577391634611438,38.75779491202457,1008.5997915485425,-0.9282620422253848,59.2476210452687,3.203333848280339,581.2676411856582,2.637077202152644,0.6887744986169021,2.0,0.29735332199344083,36.75845420210464,25.11563703248851,-1.9993407099199345,-0.4617546021229266,0
7.0,20.40474167455858,0.0,1003.4220190217713,-2.812610592855566,40.57170644592385,19.745252423929795,1153.9621666188164,1.98368435060224,0.9363642854752178,2.6457513110645907,5.553570612615198,5.001681418832707,20.057075544241062,5.001681418832707,-0.34766613031751703,0
4.0,31.65892209917137,6.0804344107250845,1012.1547384551664,2.338755250990796,54.71206111653306,26.460100415194752,929.6008858240832,1.1372374434589219,1.0172076095838103,2.0,6.1883698787780475,6.103734626467164,30.68916110270172,0.02330021574207919,-0.969760996469649,0
8.0,33.33308124246979,15.20128187369589,1003.3933680664848,-2.03918352603879,39.929369846052,13.748119578699537,238.4654625218489,1.529034158752908,0.19043551297089514,2.8284271247461903,2.803493895889545,1.5289190878097756,35.659905238478586,-13.672362785886115,2.326823996008798,0
9.0,20.225483353901726,4.94695405655567,1016.2587816460847,0.4190169295467647,42.737691971071555,19.088163222757863,1619.9480589190764,3.7739515541460653,1.3846568230243754,3.0,0.7998263544287477,15.053517701849763,13.338732565185008,10.106563645294093,-6.886750788716718,1
4.0,26.041207118694967,0.0,1001.5220159117124,-2.4600568202196142,44.46299921840354,6.28522392757536,764.1403563068764,1.9100181204149704,0.6795194413044648,2.0,1.5462007989639275,13.47008980260685,25.17061127977328,13.47008980260685,-0.8705958389216875,0
3.0,20.24284953572123,6.4927486035148245,999.5990464491952,3.9735581126905632,82.16212336806552,8.75552787654483,1380.0521124224476,0.5787684435818656,2.2677602383042514,1.7320508075688772,3.4790598824733094,4.805729572157205,20.146261309476547,-1.6870190313576199,-0.096588226244684,0
5.0,23.157801233415057,7.352896004006844,1012.2335364294349,-5.2621194222968395,91.80497114047101,14.137980279285284,88.83081169450448,6.1972246724477085,0.16310220207997198,2.23606797749979,7.4395740619676785,11.244309472771214,21.312333068345218,3.8914134687643696,-1.845468165069839,0
9.0,32.581610891470945,11.65476979251445,1003.7459599785507,0.8323530551631069,37.35056581331192,11.550726107950009,859.8800980966724,4.543233098519166,0.6423401639103373,3.0,0.9614282165304453,15.671164928689626,40.0748907349615,4.016395136175175,7.493279843490555,1
2.0,24.232366566591182,13.18612543504765,1006.9601947760276,-4.076321471631811,93.44330599294081,8.720025964963334,310.6326460217848,1.1906232967955084,0.5805308278722101,1.4142135623730951,3.554562907416694,12.328149423585876,24.730248272248293,-0.8579760114617745,0.497881705657111,0
6.0,27.044631285790057,13.67649367827105,1005.2276736539035,-1.9261314213575824,44.72130488671017,35.0,1775.2759899598082,4.389373436285822,1.587853176100976,2.449489742783178,6.741459974751539,21.897756563646485,30.739386390555076,8.221262885375435,3.6947551047650187,0
6.0,18.42247376834245,9.067902732007376,999.7806545306602,0.07732277031661339,78.44384169150244,5.718911543272015,2687.3100817359573,3.194392044794637,4.216058532553479,2.449489742783178,0.0442202083721451,80.59375167291338,18.019986577826746,71.525848940906,-0.4024871905157035,1
7.0,30.21543636321032,0.0,1006.5765348472391,0.21499968768714495,69.65405427379349,33.683985760356435,51.70188609671428,4.088770298467144,0.07202491960476051,2.6457513110645907,0.7242046418534871,0.0,21.8956470525065,0.0,-8.319789310703818,1
1.0,28.71222342100978,2.2149230439406526,1013.9570374223476,0.14194715506715594,76.44532780483136,14.211856065571865,1159.541933487478,2.1166255703165575,1.7728312641779642,1.0,0.20173325367318304,3.515664981261156,28.61793940182843,1.3007419373205034,-0.09428401918135165,0
7.0,24.261764874784447,13.960275564970537,1012.5172535181806,-0.0751024052685988,44.01662504940268,11.539614812050662,97.80721759423965,2.803533538193792,0.08610287247941974,2.6457513110645907,0.08666528282581544,14.09434065262708,22.336904869716,0.134065087656543,-1.924860005068446,0
9.0,27.77140706506392,32.80080738195857,1008.2748601944426,-2.2971639332456393,32.377568911902095,9.494946717291356,1753.6184771052385,1.6754795894057297,1.1355580617531933,3.0,2.181144914705078,51.759471896635944,32.3169785248932,18.958664514677373,4.545571459829283,1
2.0,30.17191672327239,0.0,1013.1174756116931,-0.959349304648671,50.54764861761372,6.04042340439434,119.68912797706265,0.9874610403111387,0.12100007968666325,1.4142135623730951,0.5794875992789268,0.7967431387200127,30.50369144662436,0.7967431387200127,0.33177472335196967,0
2.0,23.703357032089265,5.202472228812427,1001.172647784182,-0.4114247546990382,72.68363569929183,6.600987900602611,195.22938503542835,2.496453287179853,0.283799629994237,1.4142135623730951,0.27158098277767484,5.294059783768572,23.353784418688978,0.09158755495614468,-0.3495726134002872,0
10.0,19.404293463988434,0.4967101354359853,1005.2100011910225,0.04700911092487181,98.0,23.47612755193346,260.86016282104134,1.4868341121575357,0.511285919129241,3.1622776601683795,0.11035918841752793,0.3279033239328971,17.515783103032827,-0.16880681150308818,-1.8885103609556069,0
2.0,40.7362338124643,0.0,1009.1769271740161,-0.6839053238595674,46.46497524165057,31.79874707729428,1171.2044509680454,1.405703979701551,1.0883997163428236,1.4142135623730951,2.1747332418225414,1.5646546201964597,40.904155126254885,1.5646546201964597,0.16792131379058617,0
8.0,24.883727419383227,4.458039241607299,1006.2827184525058,1.5428531787564728,63.220925240330416,8.260293199046265,311.459716613879,1.1523547078824885,0.39381542918841084,2.8284271247461903,1.2744419619609002,0.0,27.56188810197096,-4.458039241607299,2.678160682587734,0
4.0,28.37105932928522,7.179573776936538,1005.642471682379,-0.23851648357736133,51.516574426826864,9.519372911984888,815.8954240374733,2.3059845743466356,0.8406427467386791,2.0,0.2270527352828222,9.369770243120545,29.599078483985835,2.190196466184007,1.2280191547006147,0
2.0,35.570458277632035,0.0,1000.396459472234,0.06371270934051809,64.68992871002581,21.777153979989542,763.6483234761863,1.069978483925998,0.9880071121041044,1.4142135623730951,0.13874814817907805,3.03165681204784,35.864373548327734,3.03165681204784,0.2939152706956989,0
8.0,48.0,14.18080565940799,995.5526223624651,-1.5714265752722483,30.245863501466083,7.637152372646643,463.1419006222247,6.815236588733507,0.2801625341605875,2.8284271247461903,1.200122419778044,21.85763479782639,46.30393151900683,7.676829138418398,-1.6960684809931692,0
4.0,20.910838075722374,16.56972579272888,1011.498265337223,-3.446837394520382,91.96478003701823,2.603893677165896,697.8777863187154,1.506865022658075,1.2836035422304375,2.0,0.8975198097810594,6.267161123596409,21.41428437302748,-10.302564669132472,0.503446297305107,0
